Topology Name,Number of Nodes,Number of Edges,Average Node Degree,Normalized Average Node Degree,Diameter (hops),Edge Density (Physical Connectivity),Average Shortest Path Length (Hops),Standard Deviation of Shortest Path Length (Hops),Average Clustering Coefficient,Standard Deviation of Clustering Coefficient,Minimum Node Betweenness Centrality,Maximum Node Betweenness Centrality,Average Node Betweenness Centrality,Minimum Edge Betweenness Centrality,Maximum Edge Betweenness Centrality,Average Edge Betweenness Centrality,Global Efficiency,Graph Center (Nodes),Number of Graph Center Nodes,Graph Periphery (Nodes),Number of Graph Periphery Nodes,Absolute Spectral Radius (Weighted Adjacency Matrix),Normalized Spectral Radius (Un-weighted Adjacency Matrix),Normalised Spectral Radius (Normalized Laplacian),Absolute Algebraic Connectivity,Normalised Algebraic Connectivity (Normalized Laplacian),"Normalised Weighted Spectral Distribution (Normalized Laplacian, K=40, N=4)",Absolute Laplacian Spectra,Normalised Laplacian Spectrum (Normalized Laplacian),Absolute Average Link Length (km),Absolute Standard Deviation of Link Length (km),Absolute Diameter (Link Lengths(km)),Absolute Average Shortest Path Length (Link Lengths(km)),Absolute Standard Deviation of Shortest Path Length (Link Lengths(km)),Normalized Average Link Length ,Coefficient of Variation of Normalized Average Link Length,Normalized Diameter (Link Lengths),Normalized Average Shortest Path Length (Link Lengths),Coefficient of Variation of Normalized Average Shortest Path Length (Link Lengths),Has Bridges,Is Planar,Is Connected
RENATER,27,35,2.5925925925925926,0.09971509971509972,6,0.09971509971509972,3.219373219373219,1.2632300006319013,0.15537918871252204,0.3162600275923896,0.0,0.5425641025641025,0.08877492877492878,0.002849002849002849,0.29914529914529925,0.09198209198209198,0.3874643874643876,[3],1,"[6, 7, 11, 12, 15, 21, 24, 25]",8,1030.8484576376131,0.48254835613099095,1.895161378410176,46.18461093332284,0.11604858630744108,(0.1998616887019231+0j),"[-6.49834244574599e-13, 46.184610933316804, 60.672796019272184, 80.33851005285375, 110.68383030631357, 138.67268040769702, 163.784982097293, 202.52561040616834, 207.98876108984066, 294.32597592760703, 324.29524006106016, 354.68164938174704, 389.0025427286174, 483.2839988858637, 560.953894066941, 582.4704145063256, 630.9616616199278, 642.9311518711705, 657.1672909367499, 709.6798610419072, 821.6514405543807, 865.4508196424629, 939.1923338001295, 1125.0991575200185, 1452.247209375299, 1746.2599802751138, 2619.0284666026137]","[0.0, 0.11604858630743946, 0.1292960579205162, 0.20745433609271074, 0.2535500925092382, 0.26249920628310225, 0.38306874295715965, 0.47854959590884777, 0.562909680490345, 0.5966428124114649, 0.6781762676626375, 0.7799082227877239, 0.915035266897619, 1.0777125743072458, 1.2263521025552302, 1.2683005912703489, 1.3452996707240974, 1.381736904977242, 1.4604684733467632, 1.506853458764151, 1.5585102237834745, 1.6495443778159922, 1.743974993640336, 1.8099711228668645, 1.828707942064073, 1.8842673172452162, 1.8951613784101737]",231.56478385872416,99.02987421250472,1593.2694232526371,804.694245393779,379.21925132462445,0.02857142857142858,0.42765515793162256,0.1965842247812454,0.09928653127210729,0.4712588085416873,0,1,1
GTSCZECHREPUBLIC,26,25,1.9230769230769231,0.07692307692307693,17,0.07692307692307693,6.32,3.8934738295689697,0.0,0.0,0.0,0.6033333333333334,0.22166666666666668,0.07692307692307693,0.5169230769230769,0.25279999999999997,0.2709640299368805,"[5, 7]",2,"[16, 21, 23]",3,322.96593633936016,0.5044111743858906,1.9999999999999971,2.1935713132893273,0.013574959358593689,(0.2940508906250002+0j),"[-1.0845529409550177e-14, 2.1935713132887376, 6.379019109888979, 18.284971290847842, 21.813701975589797, 31.40877467523449, 38.0775655193907, 49.68329138129266, 50.28918790064014, 54.37367731914659, 66.84269298592845, 71.83081626355663, 78.9027537500683, 83.88479644699473, 113.49661648360384, 156.3501637048705, 190.82993673923895, 201.72001947913736, 285.08952541502913, 300.46847764788555, 307.33132387210594, 346.0890817265041, 388.5237280433091, 431.89096567646146, 625.2127744440622, 693.3020655539983]","[0.0, 0.013574959358593113, 0.04460984712993015, 0.1358073042897656, 0.1695440725913903, 0.27160418542570103, 0.5264526688837947, 0.6068467813499975, 0.6312400082079938, 0.8737833275082542, 0.9999999999999992, 0.9999999999999996, 0.9999999999999999, 1.0, 1.0000000000000002, 1.0000000000000007, 1.1262166724917446, 1.3687599917920057, 1.3931532186500017, 1.473547331116205, 1.7283958145742995, 1.8304559274086092, 1.8641926957102342, 1.9553901528700683, 1.9864250406414066, 2.0]",92.2853899743615,49.371813703907044,1840.314135032014,684.7192342725752,475.21983166732565,0.04,0.5349905734550551,0.7976621805654333,0.2967833736034717,0.6940360484720203,1,1,1
SANREN,7,7,2.0,0.3333333333333333,3,0.3333333333333333,2.0,0.816496580927726,0.0,0.0,0.2,0.2,0.19999999999999998,0.2857142857142857,0.2857142857142857,0.28571428571428564,0.6111111111111109,"[1, 2, 3, 4, 5, 6, 7]",7,"[1, 2, 3, 4, 5, 6, 7]",7,1762.4152874126228,0.9999999999999996,1.9737051454301309,192.94791220345365,0.14616624126320457,(0.351163932291667+0j),"[-1.1704683638509835e-12, 192.94791220345294, 589.6104653183822, 1038.3060667061184, 1723.5272961216085, 2342.6576906913697, 3805.2960657714953]","[0.0, 0.14616624126320443, 0.6131180212030255, 1.0481060881301554, 1.3209521241794822, 1.8979523797939997, 1.9737051454301324]",692.310392629459,388.14072218983006,2354.278178312415,1310.1161545941318,743.2018322409356,0.14285714285714285,0.5606455230516411,0.485801538768233,0.27034037427266633,0.5672793436175713,0,1,1
EPOCH,6,7,2.3333333333333335,0.4666666666666667,3,0.4666666666666667,1.6666666666666667,0.699205898780101,0.0,0.0,0.08333333333333333,0.33333333333333337,0.16666666666666666,0.17777777777777776,0.26666666666666666,0.23809523809523808,0.711111111111111,"[1, 5]",2,"[2, 3, 4, 6]",4,6018.587861853769,0.8047378541243657,1.9999999999999982,1217.7064695706476,0.2708643531545655,(0.29227539062500035+0j),"[5.666573375974821e-13, 1217.7064695706472, 4010.344855848419, 5042.398941242393, 8600.577074042318, 13012.802378846145]","[0.0, 0.27086435315456525, 0.7588345095358964, 1.2411654904641034, 1.7291356468454342, 2.0]",2277.4164085392795,1393.4885527626598,5172.301645873753,3143.4551875804955,1740.8689726713053,0.14285714285714288,0.6118725357109527,0.32444669861615155,0.1971817824414645,0.5538074726019062,0,1,1
RENATER2008,26,34,2.6153846153846154,0.10461538461538461,7,0.10461538461538461,3.1415384615384614,1.273987357465626,0.24084249084249085,0.3847434376051917,0.0,0.49722222222222234,0.08923076923076924,0.003076923076923077,0.3220512820512821,0.09239819004524887,0.3980586080586085,"[5, 14, 15]",3,"[10, 16, 26]",3,1056.0881576819354,0.48842434355270353,1.9058364333022546,42.47144830037023,0.09803092000237784,(0.22336240985576927+0j),"[3.00519545393279e-13, 42.47144830036834, 71.98265530998636, 101.04639732945557, 117.74462621612953, 144.97271348270942, 164.11455569227286, 226.15718895935487, 252.11782424569878, 264.4699845660584, 318.0564371637436, 376.85692061964613, 444.9909507541255, 560.0498478433888, 609.1968979591728, 629.5393521510714, 688.6635370070865, 693.0005493816534, 769.8776183886437, 881.6854592404804, 922.3763754034348, 1138.1435556828874, 1369.5831178766346, 1496.8901025175458, 1857.1861395939893, 2718.7355730871227]","[0.0, 0.09803092000237745, 0.1662149322136913, 0.1913349555988165, 0.2960532705498688, 0.35986043571613957, 0.43070330948518215, 0.4663968588991852, 0.5789900989001897, 0.6777478626619705, 0.7826474722572051, 0.9415181918613564, 0.9999999999999998, 1.1218772146322695, 1.1918682317512082, 1.3194138444523027, 1.3791161258508378, 1.4562898119963013, 1.462617469509455, 1.5158840505486801, 1.559295209359204, 1.6785500861091451, 1.7120024875455067, 1.8242701759721094, 1.8834805508247436, 1.9058364333022544]",247.93985042312735,106.3142574956637,1983.2959998701463,858.2302394758799,420.5975483296458,0.029411764705882356,0.42879052041949167,0.23526768767001444,0.10180721583827783,0.49007542380061575,1,1,1
CONUS6079,60,79,2.6333333333333333,0.04463276836158192,15,0.04463276836158192,6.084180790960452,3.0257330495416546,0.008333333333333333,0.03632415786283894,0.0018507695304889925,0.3875854647333314,0.08765828949931814,0.007953546767106091,0.23611604340417908,0.07701494672101837,0.23855685745516383,"[11, 27, 52]",3,"[8, 41, 48, 49]",4,3009.894794089639,0.7511747557482592,1.9586764993801637,15.18083098566138,0.01772911366327283,(0.2613708355402543+0j),"[5.684304900698938e-14, 15.180830985658767, 36.13903815415815, 65.89455269936407, 83.06516879233855, 101.41350418777125, 146.9093494160016, 150.19501620664428, 171.70212823496553, 181.3266514766775, 207.13703512649678, 233.2234843528843, 268.29141600732845, 285.8096509611178, 304.5722396739819, 356.4794895661948, 395.64061443172716, 431.4066388036746, 457.41559649096956, 498.6248129134702, 561.7017709630707, 619.8966685391075, 656.445635483644, 670.6165804826045, 712.9817056610251, 736.5235615692847, 788.5785290785592, 923.5539868638016, 937.6070253554308, 962.0810548080168, 982.9089879046337, 1024.0640794124286, 1128.857703047588, 1207.87171342649, 1263.2970339029237, 1274.0110244692842, 1372.280258126322, 1399.7515145761997, 1468.5478215639196, 1563.3515614649145, 1605.4222705839104, 1845.5046701088108, 1913.6935321952874, 1958.7312935974564, 2074.2961384024757, 2097.142577989074, 2137.5249919544463, 2303.3402601651132, 2527.3355198284994, 2671.1746661875704, 2768.0194562002052, 2951.4809556702075, 3043.3471931951913, 3283.1152638048184, 3313.6125046791453, 3984.6995870372334, 4020.7914103514945, 4903.486955168628, 5352.58113524557, 6530.924182454195]","[0.0, 0.017729113663271373, 0.03150568522838799, 0.08178294280166175, 0.09499050325195774, 0.11322631404571729, 0.15591158951024836, 0.17373243144109995, 0.19339824832512972, 0.20558393349489823, 0.22715011873154894, 0.25456918113014126, 0.31794867246712655, 0.344919885119514, 0.3603452234181146, 0.4053179072487143, 0.4332016443404496, 0.4591513587935597, 0.4975056175165555, 0.547817593025263, 0.5845684276525517, 0.6152087483745142, 0.6979460516290936, 0.7304560835790563, 0.8250744779942527, 0.8706801493495248, 0.9190151339116647, 0.9723623055651734, 0.9752754492090195, 0.9990443420568873, 1.04060686342671, 1.0495396075756327, 1.0595075667324192, 1.1136512742229787, 1.1629717004211528, 1.1717890765213728, 1.2469989763337606, 1.3012999482775884, 1.3148890247105045, 1.4379974146827126, 1.4500921847506556, 1.51449465694422, 1.5283735627270327, 1.5417412046015986, 1.553966461614228, 1.647121134497425, 1.6569678189335848, 1.6917849432203607, 1.7391936809993795, 1.7670863621576085, 1.7782990914199635, 1.8342695776560922, 1.845892063061352, 1.8705002470999152, 1.8939783504321857, 1.9061896532528488, 1.9285890095162084, 1.9359525664039372, 1.9521603455513195, 1.9586764993801649]",543.8707594936708,365.0817632160876,8109.960000000001,3270.9196440678065,1882.6384396707147,0.012658227848101267,0.6712656579588302,0.18875389001342704,0.0761284650897332,0.5755685386784413,0,1,1
GTSPOLAND,26,28,2.1538461538461537,0.08615384615384615,12,0.08615384615384615,4.421538461538462,2.2224374912169886,0.0,0.0,0.0,0.48833333333333334,0.14256410256410257,0.07692307692307693,0.3384615384615385,0.1579120879120879,0.3203677433677428,[9],1,"[15, 21]",2,509.57838191658954,0.5136902643858263,1.9839739456948384,11.790767776720777,0.05247539800592759,(0.31558188100961565+0j),"[-1.4819174688762854e-13, 11.790767776717924, 17.717579509446864, 31.245207752667984, 49.28893150773168, 78.23250811089461, 80.05386702304426, 108.05977382743612, 141.57652814006016, 155.34339723070113, 184.4467274992751, 213.81942678239025, 227.65944332519447, 259.0941019417221, 267.82068502795033, 307.81651227195954, 346.8792713527502, 383.6866078058828, 469.7877302096202, 497.34786976380633, 575.0616268571515, 674.086458392472, 746.9969447960152, 776.0717111016838, 835.4838777930044, 1225.6472367014294]","[0.0, 0.05247539800592635, 0.08336824549346872, 0.12985951438688886, 0.21509773217000983, 0.28367287017765425, 0.32156173024830986, 0.40344024295164943, 0.5537374327705936, 0.6018210524333744, 0.6794251451838255, 0.8758349395189051, 1.0, 1.0000000000000013, 1.1214533544531236, 1.313131420587565, 1.4097021799015335, 1.4461175982849683, 1.63693187710808, 1.654337167372035, 1.6796150826819927, 1.8008285677257705, 1.8705718947803132, 1.9135888924874884, 1.969453715581687, 1.983973945694838]",154.7324070089466,58.99104552981027,1522.1426875940822,648.9425086336616,331.0624645623853,0.035714285714285705,0.38124557531377,0.35133066106509003,0.1497845125885481,0.5101568477297506,1,1,1
BEYONDTHENETWORK,29,41,2.8275862068965516,0.10098522167487685,6,0.10098522167487685,3.2955665024630543,1.3154369740772611,0.10229885057471264,0.2289290466268608,0.0,0.42892416225749563,0.08502098157270571,0.006157635467980296,0.22413793103448276,0.08037967079178181,0.3837438423645308,"[12, 24, 25]",3,"[1, 5, 8, 9, 14, 15, 16, 17, 21, 27, 28, 29]",12,4676.773954729511,0.4828475491354471,1.9773664118842345,65.93425966576437,0.046463882799292686,(0.20771378348214295+0j),"[5.115894150482285e-13, 65.93425966574537, 118.87000755875103, 215.19207795329032, 308.90245846538477, 426.43699242163854, 590.9284029139999, 639.6609759074178, 691.1733324831313, 873.0802225482613, 927.2568165662761, 1039.5679564636455, 1276.1549682644652, 1540.979343891004, 1800.3713702883672, 1849.8384504873134, 2005.8965551564631, 2070.428153878327, 2370.400888277524, 2586.369949330518, 2960.467543250111, 3233.29240220188, 3570.2620538638557, 4004.657460640262, 4818.574007171731, 4832.865404404228, 5948.994029169044, 9557.641598626877, 12546.969841649829]","[0.0, 0.04646388279929231, 0.17118093312232255, 0.19299821048141463, 0.27929057935006185, 0.32267587202524106, 0.4211896003500383, 0.48540775676788944, 0.541341811242249, 0.6192465741791563, 0.743891422877619, 0.9039037459456097, 0.9509734987940777, 0.999999999999999, 0.9999999999999999, 1.0, 1.0318979509195687, 1.1413488913944065, 1.2007586470272138, 1.4023219646467626, 1.50280001469265, 1.5391950786443864, 1.6294633594899313, 1.6596035959188327, 1.7224615899011182, 1.8033411688799101, 1.8261902282547198, 1.884687210411297, 1.977366411884236]",888.6727746768211,700.743446437277,7720.6261458090485,3316.3254322219727,1807.2387946036501,0.024390243902439022,0.7885280908848735,0.2118979675553934,0.09101886369948804,0.5449521862493396,1,1,1
CONUS75,75,99,2.64,0.03567567567567568,17,0.03567567567567568,6.454414414414415,3.131932795490334,0.0,0.0,0.002476449051791517,0.40361007899283474,0.07471800567690978,0.0061101101101101105,0.25359320053437706,0.06519610519610519,0.2207059548530137,"[15, 33, 38, 66]",4,"[51, 61]",2,2963.7139590141896,0.6356755762708817,1.9669671694989135,12.846712779471769,0.014926736089336659,(0.2693596406250001+0j),"[-7.050537987778622e-13, 12.84671277946284, 30.202651804687292, 41.95251223218468, 54.98337316595374, 85.19516874659618, 92.76546259191595, 116.38814943688993, 131.1875156983432, 142.11115730906735, 161.8596163081183, 178.55545301111283, 194.62621135502272, 225.12505628918342, 240.45254349542898, 263.1329473077076, 272.677491899753, 298.97702300072734, 305.2876429089102, 338.88070735704025, 358.35724499868917, 404.75453710620906, 433.88607003674525, 457.3370532506126, 506.13448569173704, 522.720929110431, 557.7657197434557, 577.5266677162008, 607.7016193956603, 610.5465733406954, 637.6316270097905, 678.99631394934, 694.8216355079093, 735.7924734717825, 746.0418459114593, 836.8261386516278, 874.3936903843855, 889.2578544543579, 899.5053557187176, 940.3785055517859, 1014.1679054845674, 1031.8524519809484, 1077.0428594190912, 1144.7829588212514, 1183.1448055340854, 1249.2270038398115, 1297.807512160263, 1306.1633289745084, 1354.6628645198628, 1390.341173553833, 1439.7396694287181, 1511.1714974900872, 1570.4533990778561, 1645.189781214601, 1707.6573818893983, 1733.4056729706645, 1776.3740326462093, 1854.3584208842226, 1899.9408496574529, 2022.4984860067482, 2182.3421012548606, 2217.995085180182, 2350.342454972016, 2377.5646342361483, 2435.1716894887454, 2778.192302446623, 2860.4231869538994, 3018.973949136027, 3073.6997293423237, 3763.50715809148, 3868.4547298095376, 4191.889778824263, 4951.833143068232, 5682.9325670555245, 6760.501696886267]","[0.0, 0.01492673608933369, 0.035710164684424964, 0.07057705223542439, 0.08792597111292416, 0.09319762533922561, 0.10968441056459177, 0.11965894052552796, 0.14382598156298504, 0.17067106362764145, 0.20009854980758845, 0.21354328605941447, 0.23188084999721725, 0.24938491071600946, 0.26772251237330696, 0.2724566693684955, 0.30194252275968003, 0.35190611473066946, 0.3803156703907481, 0.4173924681582173, 0.4634487393727191, 0.49860235384105117, 0.5276060641420189, 0.5787773553659332, 0.6000007718067636, 0.6021972369533004, 0.6184155646471178, 0.7263382630775316, 0.747654117214106, 0.7960033374934101, 0.7986335632492587, 0.8257295576176044, 0.8808956434652025, 0.8981294638847297, 0.9163239907746974, 0.9562845310807209, 0.9854872135709121, 0.999702755940514, 1.0030457179031387, 1.0310335962270798, 1.067700480768739, 1.101144473134835, 1.103735976923613, 1.1244691632045303, 1.178748437426582, 1.2167322369768712, 1.2357517608040176, 1.2726875218843763, 1.3550989742909227, 1.4018236254719547, 1.4394493534158035, 1.4438395365159633, 1.4832285844101802, 1.5438224731849792, 1.557431603169783, 1.6155987047366276, 1.637700735033508, 1.6606259328575443, 1.6921787219620321, 1.712335120901839, 1.7329621685256067, 1.7604128475680438, 1.7833518775097017, 1.7916756742286872, 1.816986578924983, 1.8385332917322388, 1.85340353585423, 1.8823850921845795, 1.8956935145553795, 1.9032963864273416, 1.9147749173127282, 1.926660981565216, 1.941399527015485, 1.9602616822909238, 1.9669671694989215]",494.35045454545445,330.7316727860885,8087.715000000001,3253.2078486486503,1865.7421134864267,0.0101010101010101,0.6690226938097787,0.1652554178072053,0.06647244892310276,0.573508426232722,0,1,1
USA100,100,171,3.42,0.034545454545454546,16,0.034545454545454546,6.517777777777778,3.215553600971113,0.11866666666666666,0.17392974315957452,0.0,0.3528364423328733,0.056303854875283436,0.0004713804713804713,0.2252443685318236,0.038115659519168295,0.2206781291099429,"[39, 49, 50, 52, 56, 57]",6,"[6, 8, 9, 85, 92, 99]",6,2707.8198276100848,0.6764207265139368,1.931235171830965,12.601754996191188,0.015097523044103266,(0.1710106178977273+0j),"[-3.1264408880081644e-13, 12.601754996188436, 29.76925596595146, 61.455058230113806, 101.58195037042715, 110.59392097270957, 125.81435603380957, 136.9619416972805, 143.8413964693024, 162.8321654513291, 174.49358283647877, 201.54799542637792, 238.75431915469693, 266.21251837761133, 275.8442710752916, 291.4249859323878, 320.09825698074565, 320.8969715497749, 371.4958192472117, 375.25936754998713, 383.5010095226792, 394.7890353944427, 423.6319400651701, 452.3942889001477, 463.9564733453669, 488.8695585842318, 492.96527553292253, 527.7448825238166, 553.6923519335652, 582.7388440003091, 594.9830393678251, 627.6872854839038, 655.4067226013426, 670.1184021131908, 688.0241369528572, 719.9347889939057, 728.3087240352364, 757.5298766532578, 765.7886957143963, 777.4151066609825, 820.1720423384613, 830.6727057041755, 849.4720807394438, 869.6087341282683, 895.974635989463, 935.4056871785891, 948.4064498546178, 979.3164007710933, 1016.3673976490484, 1053.7978045680668, 1106.865766903815, 1123.6358012590176, 1141.6223945168858, 1173.822584431575, 1212.315393812254, 1233.2164586116978, 1243.7422149387478, 1296.0242447286428, 1340.793668782939, 1363.0271826511457, 1382.5866533824437, 1445.655910115217, 1473.629471067126, 1506.7547674084653, 1541.4228071075759, 1561.3341450465296, 1574.275684480908, 1617.7635113886554, 1663.579301947436, 1700.6984186672867, 1756.5620484220854, 1848.9451255225792, 1924.2180258470812, 1984.893331067562, 2025.6638013480222, 2068.3988187993127, 2093.3915583898793, 2151.1606145943856, 2255.9606231321573, 2268.4585157808415, 2338.311801280652, 2402.055107598781, 2416.2696021036754, 2471.414134752569, 2568.840576940064, 2597.62901467103, 2650.722576838119, 2685.3847581131167, 2816.0488210887943, 2893.136848101112, 3079.930247583235, 3210.3871003138356, 3294.466202087469, 3532.351406065439, 3784.209928767474, 4033.4717673040627, 4747.00656095981, 4920.319058683498, 5291.208074060438, 6331.7033029160975]","[0.0, 0.015097523044102447, 0.02630083980344785, 0.05944086651240091, 0.07450745158879848, 0.08733830119551576, 0.127702143982717, 0.16245353911223134, 0.18048064484354964, 0.18861573819160674, 0.2053211452368194, 0.2109200436495101, 0.2614866965048458, 0.2751374544440634, 0.28001994275516184, 0.3007897395709673, 0.36199983426023985, 0.3650781681618793, 0.3877878205400379, 0.4054680761553585, 0.4465388484001323, 0.46505607419705536, 0.5190637011890658, 0.5341938325465395, 0.5652126064399515, 0.5743218325744043, 0.5907712972765203, 0.6042330268310452, 0.6211966944260036, 0.6501607012742224, 0.6710584491465552, 0.6819877305129374, 0.6993688080664315, 0.7190255446181307, 0.7386481045562736, 0.7720857048722992, 0.7791388607837803, 0.8134682430612049, 0.8475196769790732, 0.8506839831112994, 0.8620142727161576, 0.8842957651895964, 0.9014105412096122, 0.9221886974158553, 0.9286920735694822, 0.9410391951502453, 0.9565098273549815, 0.9739809496730304, 0.9841747646737756, 1.0044457302347936, 1.0115996922878008, 1.0176638609797106, 1.030067506062392, 1.0524875736934545, 1.059945625419522, 1.0700546298530011, 1.0813446316219464, 1.105071197129717, 1.1320177389535369, 1.143724033100854, 1.1676339794045112, 1.1885291727195204, 1.2255409192654203, 1.2277210187566043, 1.2601622048378187, 1.3212519896764776, 1.334036568466156, 1.344687277700718, 1.34809335973688, 1.3686465052191277, 1.4110707792949122, 1.4270334675127012, 1.4328432011891885, 1.442431781164613, 1.4560777948649468, 1.4758474064330902, 1.4881264142422188, 1.5062745308172338, 1.5590759828418757, 1.5842678925987397, 1.6018337952201993, 1.6229560749109948, 1.6347813134974776, 1.659576013391266, 1.664397248129634, 1.6669550105338147, 1.7092351749087467, 1.7212152898464175, 1.749642473250253, 1.7555038995615162, 1.771405529350263, 1.7965954191158706, 1.8123773734579485, 1.829084600675277, 1.8377030278020139, 1.8444707508882967, 1.8507779559038853, 1.884898112419118, 1.9035955218576497, 1.931235171830953]",411.74105263157895,254.98331942645595,7662.0,2912.712418181815,1762.3681483963173,0.005847953216374265,0.6192807780442822,0.10882329380925834,0.04136921942908836,0.6050608145847882,0,1,1
HOSTWAYINTERNATIONAL,16,21,2.625,0.175,8,0.175,3.283333333333333,1.7281171513786004,0.26041666666666663,0.3279182549728582,0.0,0.4428571428571429,0.1630952380952381,0.016666666666666666,0.4,0.15634920634920638,0.4314384920634921,"[5, 7]",2,"[4, 15]",2,30971.36599994319,0.793401618051544,1.9422324240969069,192.70759104659692,0.050482222951101705,(0.17455747395833338+0j),"[5.71307198951351e-13, 192.7075910464845, 417.741421850736, 676.780627365127, 699.7219507677486, 1408.03508955555, 1462.288602281613, 2628.653947607778, 5316.49916802771, 5878.727471345732, 8434.405085447954, 10427.084470368092, 11178.085742381778, 26280.557405708958, 30776.848678875456, 68935.01518545549]","[0.0, 0.05048222295110167, 0.25932942549690485, 0.38518089494603586, 0.6200267668969622, 0.7653597253303236, 0.8434370665903, 0.9793441416496578, 1.1565136342217792, 1.221673285081892, 1.3318342225828874, 1.4571077317973942, 1.6135131688091295, 1.6573668015757144, 1.7165984879730074, 1.942232424096905]",4159.836962811574,5730.214261933854,26605.724423947944,10377.506511521586,7466.025107797285,0.04761904761904762,1.377509338265239,0.3045646427034317,0.11879479440105815,0.7194430665505399,1,1,1
HIBERNIANIRELAND,15,16,2.1333333333333333,0.15238095238095237,10,0.1523809523809524,4.019047619047619,2.350201419457094,0.1111111111111111,0.2629368792488718,0.0,0.5879120879120879,0.23223443223443224,0.0380952380952381,0.5142857142857143,0.25119047619047624,0.385117157974301,[5],1,"[2, 15]",2,333.8414437413826,0.8054172121647037,1.9936818081279175,2.797700019374935,0.015469848782853537,(0.3222945870535717+0j),"[1.728865944038034e-14, 2.7977000193746995, 18.39259484642112, 23.10150727967844, 36.76561467836039, 63.04949548241663, 74.40208513932144, 104.12789461171525, 119.9039778310369, 131.72098194283217, 159.0031385724895, 184.4842471145479, 210.21497897180387, 229.2112329568514, 692.4738268006756]","[0.0, 0.015469848782853523, 0.17183878388241344, 0.23033793924551327, 0.3289673448794349, 0.6636871580808335, 0.7773891054190255, 1.0631698865772854, 1.2487101408378285, 1.4006783490046257, 1.6188284830456328, 1.7012943993542395, 1.8413326896165303, 1.9446140631458642, 1.9936818081279202]",64.05153988273517,69.49093682125837,738.0153866676271,216.0477335847098,169.6985026007586,0.0625,1.0849221884201627,0.7201382160549704,0.210814343788853,0.7854676361796769,1,1,1
RENATER1999,24,23,1.9166666666666667,0.08333333333333334,7,0.08333333333333333,3.177536231884058,1.257298583053413,0.0,0.0,0.0,0.8972332015810276,0.09897891963109355,0.08333333333333333,0.391304347826087,0.13815374921235038,0.3861197377501735,"[11, 12]",2,"[1, 4, 13]",3,1401.5222327046843,0.3319236214374251,2.000000000000002,30.765123104624237,0.07604430463860139,(0.19716289062499992+0j),"[-1.3726704727416502e-13, 30.765123104612762, 52.366903112918166, 69.5920611361566, 88.4378707200061, 105.14097676475124, 109.38150377627218, 111.55036856903739, 152.9395962367944, 178.3755292686191, 199.27148720619596, 204.39331169387427, 271.11595307573833, 382.945050181019, 415.6952573967967, 439.12519303699503, 480.4125900875892, 589.1850380631373, 653.4242495298113, 861.97436612855, 1048.236294634907, 1081.67861493728, 1539.8044052756698, 4267.050058415854]","[0.0, 0.07604430463859942, 0.12450154408001289, 0.3066400233397479, 0.4043383646245649, 0.47176926336297526, 0.5078569066367815, 0.5203811774630361, 0.7743352519127412, 0.9999999999999983, 0.999999999999999, 0.9999999999999992, 0.9999999999999996, 1.0, 1.0000000000000002, 1.225664748087258, 1.4796188225369635, 1.4921430933632176, 1.5282307366370254, 1.5956616353754354, 1.6933599766602514, 1.875498455919988, 1.9239556953613992, 1.9999999999999998]",289.84482179027356,176.76108915020168,2742.856761508412,1067.2433674149952,547.4650420561622,0.04347826086956521,0.6098473247112305,0.41144306483765314,0.16009216674347887,0.5129711355172861,1,1,1
